ph,tds,turbidity,temperature,label
7.294400556073887,202.70129488084214,35.294985499042994,28.67826493820376,0
7.312477271905959,314.01639594112675,8.14419224707837,26.940241692300415,0
7.09987566165324,263.83326792836573,38.36876127982996,26.78981364462891,0
6.629029623211852,542.5706678963035,240.52238644025516,26.666518596272514,1
7.138506047229463,234.0292326049875,30.70844620495234,27.474397232787467,0
7.095277479583547,228.5124206977458,9.081555912210487,28.406658994386657,0
6.482633888615349,752.573217785249,128.3854787580371,30.290773160024507,1
6.603394459368697,856.4282212591668,111.6639274699738,28.208580361337393,1
6.21238421076034,769.8571569431941,239.82069259605464,28.73503897209442,1
7.011336876623991,269.0809871185117,34.037513835927065,27.62256251123358,0
7.353631776421218,282.38517653420223,11.431325017668586,27.741274909998864,0
7.454536498755559,292.78840206357955,22.313470777305554,26.244955846871708,0
6.99108407800785,667.260944630836,83.83131072287254,27.600557150748923,1
6.814670312025497,377.01203150112326,40.704759225423324,30.11021918529999,0
5.758909031726143,567.6891332094333,37.34281413147662,24.908274892875102,2
7.643365138995819,399.37106565414666,-2.640360573966844,27.170930635606336,0
6.933800575146614,499.34784004677107,261.95852149221224,27.56120218227821,1
6.937388990150478,305.7215158990475,18.165082459834036,27.57488577669066,0
7.13593992663065,209.71738650180384,32.00595193185719,27.454798476423512,0
7.121269246461092,321.04349187510627,19.314253756381284,26.236149931620265,0
6.339714727604827,373.14440575324204,38.69997556163717,25.413436548829836,0
4.876150960849138,1012.6793697073078,25.89201390461953,28.01559986095639,3
7.335803707551959,329.9860565507559,32.24533187040202,28.81992501034306,0
7.293451545546606,214.98273741165542,22.256988923134514,27.985764581325995,0
7.005278232089918,213.11167050771775,63.192622584412106,26.62952759241399,0
6.626867730525876,207.0968589635517,56.41869417170625,25.35991247736903,0
6.4810184730546725,463.0161219145326,47.57665130809665,28.15963246326716,2
5.681277240099566,523.4932255831831,51.997501131174864,27.220681817966483,2
6.641274989222922,351.23321753028694,32.168298270696724,26.26636431563918,0
6.878009921369292,209.17591478552728,41.81964740638179,28.34724284556646,0
6.659726467534277,371.8774552792107,28.804226239667074,26.84085855687108,0
6.758916476727959,381.61861589853726,11.235742420968963,27.09820954831203,0
6.7819670684152475,829.3791998260692,205.5024691552627,28.22248222562086,1
6.757137540061548,496.8820295659628,106.27324813659129,31.296158519645044,1
7.208788967404966,407.956471842279,24.46886977400348,30.126865379969985,0
6.6887887347138175,365.955094311032,18.585457988818753,25.064023112049778,0
6.799115466536464,869.6799453837949,229.48449351389613,27.87349637401524,1
5.984244308029858,653.4109087294255,207.02253870584502,27.70510586657004,1
6.793757296427388,312.10891146226845,42.24061569236985,26.422570056516083,0
6.774545272451881,309.8692869344809,15.974552729187455,26.869718849165167,0
5.965652167348393,743.230447981416,207.6699426501167,31.17346225065167,1
5.984020279400763,781.0786445033248,237.2716354146508,32.058917745791064,1
7.520380308141087,354.7353255669807,29.512605894719755,29.238638718759184,0
7.17952866598324,292.5405736968702,34.94990398162488,30.234990911171426,0
6.880326334280004,660.6877962675065,204.1645726623984,31.2934647992151,1
7.219889936957632,266.7900793743968,35.32027500325983,27.767864845192577,0
6.87291226293882,237.22421784333437,8.856802766135592,28.626539273243534,0
7.053881005655909,312.81838416096656,37.086172891988525,27.643249683500375,0
7.515233601911562,395.20574747773566,25.98274623527538,25.785387823041148,0
6.606714351644159,646.2251910607205,233.18981135815625,31.449788251976134,1
6.02926053709517,1059.4071539866059,380.04246974149135,25.188924468438106,3
7.4155789568100925,328.1348993071628,2.720917567291348,26.629531798051346,0
6.711751127412339,349.48883077347836,1.778007847454232,29.953843193760175,0
7.5291160362516445,223.53290388126234,44.17325163093233,27.279465100676777,0
7.372353763864771,361.20091949902775,38.453193916376854,30.3324036552467,0
6.656391840234119,307.4382801785865,3.132737549365779,29.84658964548223,0
7.064269779243882,360.8694612454315,-2.8769381203785698,30.101487907792503,0
6.820314149695219,328.4684845155304,19.928074273050044,25.382593069004322,0
7.315535113414292,208.53094549595366,45.8974988328751,30.353355057957028,0
7.353848258418757,371.64687858599297,4.843823051333006,29.95717138633274,0
6.69879086680408,259.6422089841417,-3.0090390737648893,30.465901882832835,0
6.696664616361482,226.88447080343582,2.6830169913281536,28.78993406973607,0
6.948251122831963,307.05206867849535,37.370263739492884,26.819015665027717,0
6.852261395545551,599.47573783349,172.2173596894852,29.460083145930167,1
6.761600335660886,288.99871112314327,7.973568758717018,28.46012829643397,0
6.9252544692345355,311.4374005677492,17.121343921709148,28.69641733375221,0
7.069215595496864,337.9864781315619,47.469182462546065,24.98214030617492,0
6.8581038211365195,316.80022095079454,54.455289791905244,26.320693899140366,0
7.068715803183569,391.2296728796267,32.455012226687494,27.46026232242866,0
7.191287418616214,348.9833449560385,54.39238783202672,28.697617279234752,0
7.300963749634011,386.4820571267556,49.1396494387449,27.226253995247465,0
6.678304331144686,479.8814741494119,225.44844426339577,31.694270515222914,1
6.955739872479531,291.40870672501853,27.334649936589557,28.227535628263134,0
7.275679298503394,277.00145709099166,26.297117505612174,28.46048428510382,0
6.233292315682075,910.5476592956384,188.63182688910558,26.499354101550683,1
6.39459558506183,317.918395444379,0.0498072636225837,30.632400791479732,0
6.502238663301645,490.86182288862216,181.3570005406314,28.162435611584744,1
5.829908641569739,434.4265676375354,65.00549482477248,25.690254705123433,2
7.464253482692024,309.23473307207456,29.596424224723375,26.14160152081024,0
6.717501059713158,328.03461994074377,32.96133909445998,30.355787048029793,0
7.160876473869508,278.0468727219999,31.02368715025596,29.286180659909242,0
7.297400277922569,241.84909062096628,37.426381750734905,25.543464639245837,0
6.488876674471934,274.96939541914253,10.14796860681982,27.300522370796187,0
6.529863962591964,362.84625236044513,40.78000619053455,27.382587991521056,0
7.154568803238384,391.14200406569864,13.741701587806373,27.493425924872017,0
6.484750807204012,430.67840293899343,81.84606831655431,25.10576062281407,2
7.2861333314508165,358.78521527019905,54.309086618991536,26.471682969510045,0
6.200904874143583,463.41724173602404,89.15701673369928,26.490848210708783,2
6.435579762725001,487.058670920741,286.8664783879636,32.485109017569755,1
6.751390544156547,203.2781352022736,42.276791531447515,28.208213067357942,0
7.158563735003293,205.10409503663934,9.224627475896973,29.168154458986294,0
7.403565873934094,246.77286252343396,50.668131480714486,28.95189355144446,0
6.316686478594491,480.6405740659525,86.70251308730222,26.983336639066355,2
7.170875296640723,304.02161838928544,39.86926428199495,28.813162671074583,0
7.19746717138174,261.86703017644913,24.846217040060417,29.145750286173488,0
6.079562554394125,535.2575686075186,91.46853378502537,30.117869018578336,2
6.022737738484528,471.1480413996148,84.206839187826,28.34556964436015,2
6.750675822091058,617.899564322802,297.42762589207,30.899841648617848,1
6.869587852714408,392.27008302697755,4.7700256212006735,28.94219504621398,0
6.865039112377258,390.5248039562736,47.38668333787709,25.34871973857599,0
6.958289004347039,343.4419835773758,17.500356108035593,25.767433558856478,0
6.469241063257243,301.259906508961,46.343619966728326,26.70289521644592,0
6.278173039499661,485.82617045948007,220.6752451546732,24.496086649395004,1
6.678438384687772,305.4822601254702,1.8943586505039263,28.160431321164243,0
6.3279709101288475,805.2859517361699,252.95525035739374,28.245161484526264,1
6.917596667225648,286.9400833684431,29.64428282057532,29.348750668341324,0
7.488662311039907,373.3643454784688,35.37316520267978,30.929058824565566,0
6.848758428193592,678.7332987826843,180.02569429900498,27.191930132735493,1
6.630181131091096,306.73509137620243,34.23129468366309,28.64612453501857,0
6.740528779264583,765.0060074105055,237.72784094610026,29.45439342366298,1
6.771892345229931,801.3113649693059,271.58438353434843,28.189595603239987,1
7.38091726314878,240.64518467961676,11.569356902468666,25.432274243987436,0
7.1697304198664575,296.3741749570892,47.21770560970485,30.312327014686883,0
6.369070810099777,832.8035605940867,120.4549946710087,27.089648721518948,1
6.176767641648252,747.0754329884156,123.9121373291769,26.169802891838774,1
7.418800987881138,262.7519516244468,15.935408009666503,24.68839226845097,0
7.371961005841773,322.5580154145612,37.13825595237096,24.6956234282359,0
6.347602032496841,472.17372621177265,126.10116906550512,26.626675276806456,1
6.25441886586161,887.3900430616534,256.1219403370317,26.386732985982388,1
6.789154682329901,351.4356101194036,19.513581419796257,29.63628576413269,0
7.186698993206369,280.0841754411695,39.2766290339914,28.449834262661756,0
6.82879390818307,801.33918468925,179.96240520145918,28.29346115351282,1
6.753590002364058,325.6907108160361,20.521725596706958,27.190244670068978,0
6.278330863251555,490.4114688332646,98.06201976933474,26.31869534152661,2
7.291494478248331,375.93179782217214,11.48134619792589,27.766341322209474,0
6.871379620455993,301.93967147022835,41.69133163606493,26.241651443742796,0
7.333919983360982,260.908923686734,26.094053971614457,24.905645937519132,0
6.782996429585251,724.6934769501513,225.14966826717995,27.873624802536618,1
7.160374312611584,312.2154881864114,34.35538318759809,28.61028927946909,0
6.816013821331656,368.59927069296543,30.782210187991492,25.41822481846861,0
6.319779096618271,394.68496597016235,21.1174875343746,25.84377866227284,0
7.585359049532319,243.62756867957188,14.834159598421776,27.50760466907551,0
6.510277611025639,399.9460441316954,62.0658179346785,29.31336532515875,2
7.427250189241547,362.96422433646353,27.294585820750736,25.643123779778808,0
5.6205667484699875,439.7249554738238,77.57537602528689,25.820325709889833,2
6.754719239951686,700.4433611027889,251.7198349417637,31.228875961224876,1
6.934721974496155,381.91678453101895,22.11001958083935,25.917004864031917,0
7.253713725799417,382.742148562688,-6.813486559395013,26.135054066398666,0
7.2706829122234495,397.0580384571108,35.55608981929048,30.33410271881244,0
6.698660742348332,393.71169796372413,9.673514562282769,25.918433852525556,0
7.010229594986765,319.22394119735725,23.502622189203514,28.429609837833336,0
6.847621101892769,201.711250233394,14.558465479170906,26.460673977692558,0
6.677696048997793,505.90549452297256,106.55137566546664,30.84203120589037,1
6.75887299905214,517.1287922661994,195.15795842084725,29.07420109218708,1
6.266293803430015,747.7783132207445,110.84237953288768,26.174793655392634,1
6.801174781901775,226.02246541408596,4.887800259826209,25.9994780543077,0
6.702294542017595,210.14616786725244,25.593673546415687,29.42591700771426,0
6.900868208998071,521.6720616625463,203.48509994054618,27.18710267475805,1
7.0978803650517435,531.2772893699353,185.58317764064827,29.671676919288647,1
5.607790990197404,367.19961703338015,109.1758466618862,30.340918598687946,2
6.23336228401683,898.5669758517236,268.8557410507655,31.31443075454012,1
6.341401310249954,801.7213444555085,229.55836440319376,28.598519944167684,1
7.26664726598709,375.79341316141137,9.574483648814537,28.821739172563678,0
6.183324035341858,758.4391600916895,268.95110762302977,27.631746740605102,1
6.6415663376452825,863.8237875940538,108.93313703473304,25.956534081839628,1
6.6378149619103946,392.565413492795,16.959559953639367,25.3956288440989,0
7.569206637164725,305.55294313894615,17.596609011617165,28.142407355009556,0
5.092290352753537,791.9681168710823,75.63102343304894,29.649283086172893,3
6.47262996907515,698.217755681051,233.36460220396566,27.27909640728048,1
6.6858537649205525,337.03693493277603,4.863327820399861,27.427681920504025,0
6.305639062837399,556.394105237043,263.9305448538476,27.21055026907199,1
6.9459022846187946,341.66220954701953,14.43017876950757,25.261303064544542,0
6.836701180938463,310.3396179958471,38.13862438001803,28.638428687170087,0
7.459037802915539,235.00219185423651,27.176038231401144,24.884330770788754,0
6.409775986345969,443.42301789557473,186.21284367757,27.504915638179273,1
6.812593218852874,280.5853784626788,44.56799865793054,28.14670385912757,0
7.551039216235135,309.67539434297305,-2.8790338831559503,28.338446425826206,0
6.181365659824706,640.2957711806102,252.06848632707062,29.91147121806917,1
7.399338043919296,254.5282213323637,5.126255071766376,30.54912626364708,0
6.769793639084298,225.44735617877174,37.75455485512451,30.262308963685847,0
7.027968404980192,273.79011053822654,7.791162607413456,25.095978717690738,0
6.9227687302765695,333.76516056896605,44.91854208529911,30.48309231517091,0
7.217766353424781,220.20554929799263,46.54108278488391,26.13523726916666,0
7.4436582952135,298.78686349519455,24.70890872212048,27.933636774658797,0
7.494825338415757,305.9592856004351,43.56233387798212,26.00948433117839,0
6.324398009708013,799.4459483180364,290.2607957381488,31.63077921346725,1
6.7829845145731165,635.3582584167511,253.91540189444837,31.565147575427766,1
6.556831395661459,286.2347206483947,51.47766723664198,26.40970862729886,0
6.8848267376905445,653.8708141690277,277.37268763641856,26.108650168511122,1
6.423698224123232,324.66745886531214,31.279857429421558,27.73459371420246,0
6.589140153736467,354.4236339929592,49.51604759938201,26.491937623785947,0
6.8848706444174965,317.89091922468884,41.244907780295705,28.419338606330466,0
7.450621857616643,296.7424007040145,41.79169615199818,28.76909961793042,0
6.756618146763992,231.86805981652554,13.66926522358133,28.769120128892165,0
6.887635402727797,402.31056807487374,32.4736585871176,27.675711498603185,0
7.273403091749238,373.6434495750078,-11.30473983329134,28.96539663221752,0
6.446707752895742,728.9615922214645,124.0963040453112,30.00783355195845,1
6.286122757382886,646.175242660891,104.92153556652565,28.473880071321776,3
6.641964912460216,360.6881788873116,15.47906749399377,29.485763163190647,0
6.431920207059984,816.5574040322599,162.17901305864422,29.921844635858758,1
5.591950504624905,518.9116533154786,43.29908050521467,25.075187189351038,2
6.0915473207218165,704.9906443604763,285.1149572747539,31.09759618156481,1
7.00330645650699,902.2288322005921,270.8984760990323,30.579920644795582,1
6.677110443775047,546.9255608383675,245.42566150984823,26.359293411125375,1
7.313746898513703,350.9691144429972,44.85253267852131,25.615634352433297,0
4.39884221471515,759.4237686833386,363.0838305532997,26.338284568629863,3
6.340924889521619,463.42941601992754,282.3386706185839,28.658101943715444,1
7.183419105874037,284.11544258993325,40.990622504813814,26.369134929961486,0
7.163346229171481,310.0253859926672,22.50747759577629,26.29579072295289,0
6.4094705566607,819.9615016477186,181.24985653596403,30.522041663764327,1
5.947552425812011,437.80308754170187,104.84887206053817,26.910969983021992,2
6.114823449106448,694.3845701997586,218.83158883282056,27.609041336904472,1
7.075905733000948,218.71673451079056,47.426923920720014,25.35502346913221,0
6.512170206782471,619.5359004442361,209.95480397920736,31.475063389718436,1
6.827818050962389,228.69228486637874,12.258710674576214,24.467911483327846,0
6.778227415131314,522.3329224535297,231.7401264037752,27.788175723463993,1
5.93548080643446,496.0536144370983,48.16390163859566,29.39865176913505,2
6.680869203688036,710.1655982185548,175.09638476062307,25.193795702847552,1
6.1134628108918365,487.9626882017402,99.71278733855873,29.281108976171044,1
6.810804446006755,274.8958713197576,46.57023023150147,25.798213394051853,0
5.991353294985565,735.2391534377816,84.07021000502742,28.318668255387955,1
5.8417424900402555,501.2363430902796,55.89074958858739,27.80977721855717,2
6.293819543715129,468.54894521329015,75.06505653177058,27.124266078533704,2
6.703989538266992,383.03941386628816,29.721717092208223,26.37947458458089,0
6.744705246214123,290.9207352089218,50.01316609870434,27.099585419503335,0
7.264409812879515,201.55666888622272,27.508915956984556,30.236077956277537,0
5.929798327082535,571.9838902185604,48.38034816351922,26.005368258087515,2
6.388792623350792,345.2520446888858,117.86335214477778,27.817758388695562,2
6.298261758952982,469.47325222535056,227.10197339114967,30.44844284731869,1
6.605949276229218,752.2987447714758,87.54472285126205,30.49945558217595,1
5.735495126296149,386.59468954690277,71.67237696177789,29.048499625787304,2
6.205240589251577,491.6892851651479,87.96505239926988,31.098327789366078,1
7.571541277113272,584.1896939801696,15.379434698281415,30.242135880989363,3
6.684056486040262,376.7218595258539,25.696119218762373,25.93019513128612,0
6.426154145376337,788.0719922942271,157.42319527691797,29.941936188594337,1
7.378359504867157,303.89677403474315,39.904910798450004,27.288487575676488,0
6.026957442959134,796.2230310709255,238.74394433228497,27.76036144396676,1
6.650686449425449,328.7284411782736,16.629584518731594,27.555039545874926,0
7.684717622737638,282.73034804431165,47.261055409963504,26.564878788776607,0
6.007762502764198,720.4600470050037,95.59830381148247,24.952143024040865,1
6.987216059048588,638.6568023477778,290.73842799940724,27.30990228343031,1
7.0364149608947075,316.0880328710061,19.610208825035045,28.463260971811955,0
6.861007904318387,329.18425005318977,-1.9507425050946752,26.322300483584122,0
6.233692180331625,498.17911095322705,141.06713492939008,29.746325163141197,1
5.930182022210738,464.36219029290646,186.32280664431718,26.78348140887128,1
6.337430642029994,718.9825295710037,164.85181763423205,25.716462775460315,1
6.995344093391281,265.9030172039104,47.14510269426818,25.825529637038663,0
7.414777651050231,322.10424221803277,1.6535567299378817,24.624980505306794,0
7.246515052821274,230.49945520359995,27.566768525354362,29.916857678477662,0
7.2430418237959815,212.5922829859451,10.683335239190322,27.953946965607347,0
6.92326630907173,252.98639515420072,8.73156522070244,26.20664348570688,0
7.02801701658074,424.9228418934277,98.80060576098437,25.309529813521717,1
7.276672892654346,218.69072434111234,32.389768887513405,25.75341430310184,0
7.478353725706478,364.9161904430102,2.1247847034652114,30.30580413268487,0
6.07940651412081,599.458338918652,292.3767695356237,29.563353690098005,1
6.868925264891348,773.5502095747602,217.57154723922096,27.104154727043532,1
7.55778282761163,234.11952005144477,0.22513440956764086,28.512077589983342,0
7.1652501014121395,323.3152530956385,-6.452256331116503,28.419451810625894,0
6.702428252422534,784.3858215066667,158.224739068227,27.369879802092033,1
6.956935127799061,382.99510166132933,13.232853159839586,29.65781268690357,0
7.340529264059036,392.1336555307603,39.28450343420455,27.78519760220256,0
6.772312229128471,656.194099310658,164.9374244032712,26.10724340566166,1
6.432193796209651,373.34959694326056,23.250086611134485,27.072101839997597,0
6.99376922007156,328.78882095826305,42.377935622675345,25.777927170234392,0
7.072679436462687,360.5807064592168,4.001047295074958,29.60639358587275,0
6.587309166863113,245.01125404023537,-0.5449232284121188,27.35658212792422,0
6.963050130812985,758.9789913010025,108.97883244222237,31.2366469943235,1
7.301582518560297,233.3596525130434,18.209123927237783,29.087950616632874,0
6.434084952795761,711.1862577173621,85.15636448601443,27.789299835822973,1
6.083677673729271,371.2996203906164,78.76606651308674,28.717924784968144,2
7.164850395833304,362.26112447311607,-0.5755791112382154,29.08522326703087,0
6.226490740571944,429.2153996195801,95.27181811707305,26.291745485881094,2
6.721668241499367,363.07321566835236,19.519337241394894,25.574657985584523,0
6.162640708329478,631.0781446021861,189.26355768518326,29.114057485622492,1
7.358554421327935,296.5046055431434,29.64055432549427,29.503427165367594,0
6.142706370433929,673.72622961997,295.28752171513264,28.49951418736075,1
6.737223515714075,869.1589753019964,287.11676017954437,29.487985372162527,1
7.242808596767055,206.42885964492675,12.421664703780046,29.814971552486632,0
6.481375618116423,798.1410858205375,249.14285473848474,27.4869957480491,1
6.971829450716717,283.79506927304243,35.36432338696197,28.09466171993762,0
6.863014864974744,526.8844474468075,250.9630339975498,29.077625891576492,1
5.8476873827486795,452.7341424222754,61.57178381870284,25.408930297444506,2
6.770207506482739,266.8638820228207,32.526766133911835,27.237643342350335,0
7.27638577277514,388.91843357204993,16.39284749428595,27.724077500985956,0
7.131440325105583,226.6638772712012,19.86625099184188,24.939387621056493,0
7.035837688682023,243.08556662457295,26.478259075968076,26.72178711108756,0
6.548191544638634,513.0356054568607,138.376643633889,25.12151015095856,1
7.06108095990618,337.663439015318,28.360444058503237,25.890574874529364,0
6.733701979173912,430.0731535347521,453.116578005034,25.16181314358055,3
6.131955448015825,814.0248941789903,226.527165184348,24.82878993369246,1
6.711520742007661,284.92670144280135,39.92781949851188,29.004312173312897,0
7.01223699193217,283.3808545022759,20.324949261877915,27.82776344481583,0
7.257266128434147,369.13549318209397,10.912818190634136,27.127625690973485,0
6.778566822097551,493.99428662986577,282.1853265898084,28.85782749780565,1
6.502822885056862,827.1001313325768,278.68832023269056,28.748684466115265,1
6.715656808299871,326.5863318701937,18.29851285017288,28.43901621435461,0
7.3333400496613566,303.9679918140852,39.678211369205684,29.087731657378985,0
7.362054087971084,278.33151108671683,8.644806318598189,25.74015346340479,0
6.385035129792982,612.9110617437975,148.46824140474553,25.662235534120047,1
6.072026043005588,730.6185408906966,125.80109353672455,29.381736963855822,1
7.339210829163014,224.15625413762433,3.994032941504502,25.16945023938108,0
6.637634138609877,278.04866712683656,15.624165282310049,24.91617708619902,0
6.89516796830119,315.3586151768787,32.9970738450387,25.688165609513174,0
6.617948904905901,627.8455297764481,208.08829117606848,26.554404047106804,1
7.245354308533916,283.3555444080918,4.9166773441995435,29.531267312732083,0
6.727814355244995,373.52198382615046,37.18649997926247,28.332231304038253,0
5.790044669311943,574.8255974725761,75.10183338627935,27.685972254503074,2
7.463058462452231,261.5247178143515,42.43040990224704,26.927830055546426,0
6.218158561500516,693.1934426136719,260.0525896752417,29.26521916301372,1
6.322273738651231,375.16953421132547,43.624507041062344,28.408349329255195,0
4.829955774029014,575.6823523474021,218.2942128000711,22.287382912969147,3
6.397395936038994,715.2851836958689,237.41249074420836,26.072506388759923,1
7.3351220405696616,349.54666295507536,21.02953110109957,26.92048464181143,0
5.526673379668833,514.3681845515531,57.34118843309782,26.389146883429046,2
6.647331802675728,466.8935987092547,210.675491332625,26.443531057618493,1
7.430469507041687,393.35554479788385,2.7437453828812055,26.084232992295338,0
7.026873145971556,204.71986316967858,37.883272213707436,30.94184182139095,0
6.4319943896926155,502.99482543980884,82.32436814519814,29.462678184655545,1
7.274355660040642,336.1435429621512,4.355517323200766,28.017081661171392,0
6.399425574415932,518.8043089959962,83.7731690939334,25.312222367928182,2
7.149035624845955,217.92511716974755,0.1297251540056587,28.51300104779121,0
6.597142391496903,721.7507421548823,133.50679614185208,29.167581696389963,1
5.446891114906684,516.3198149986827,60.33673372182641,30.1406810180083,2
7.370690992662126,273.7894967711277,15.855400832995773,25.024825366801277,0
6.722410536297929,357.07987100397895,8.939626762108288,28.912895175790702,0
6.486760381222353,522.1435352277833,149.51548063071485,29.63057239130942,1
7.0830630392611615,261.6218902391993,18.924939171036982,28.562102418286102,0
6.91952528263836,309.08131863199054,56.08750029895789,28.262584072136097,0
6.681360347659738,790.1902636889829,276.96908961493057,26.484943554318527,1
6.289418454959617,489.435682228452,177.62025755151583,31.22658493674063,1
6.423356162708509,756.9322765861765,259.7904254465129,27.62837251964813,1
5.936373097242305,478.7738987740881,49.76319447890825,27.614885372705967,2
6.907559525600359,396.7801380481771,19.829717177749277,29.572020669506454,0
6.526532081878889,572.0727064402562,247.6430268771363,30.636008530150505,1
6.90952621234337,268.2851188823462,7.176034578556464,25.45892115115529,0
7.487268583670293,265.65877721578767,38.587420307224114,28.709311286114296,0
6.614595208461534,567.0977357588633,227.71408863699716,24.953870555626136,1
4.838771669686505,288.02664978723544,126.49868373776802,22.151300221585974,3
6.384022170016882,702.9708506301337,201.96792012605047,28.652157827058755,1
6.761307692455194,630.3902254715978,194.42137968781304,25.9401404552002,1
6.880484057173682,347.35601959533574,-0.463292130706835,24.386731293399123,0
6.916994255379881,505.8385186261737,135.92970617009345,25.648570897504264,1
