ph,tds,turbidity,orp,temperature,label
6.729001567566105,286.8023812720319,47.76893633400408,306.79478894813343,28.22274090877898,0
7.249364415241298,288.38309254433454,24.745734655022524,335.58699399483663,29.876379317448816,0
6.718588431922602,809.7645467077658,140.1920621203825,313.36290176598095,27.21820605461665,1
6.398867227919579,356.0175515209444,66.27755165405132,181.2730614833994,27.8563331830109,2
7.340653893536642,297.9461129107917,35.5981184396947,333.40678121990493,26.48083699140037,0
6.327296014786584,731.6542364182917,211.97161143598456,347.3184516431775,29.32371616887714,1
7.493938563297989,243.2130094064012,22.118894100539404,395.3209701525193,28.064741091731726,0
6.6747381941580555,282.9069754711478,43.75525787091992,380.3293774220167,25.4131780804392,0
7.1046176482752115,244.38366175974159,1.8776062690072204,366.2712472125181,28.24893448006467,0
5.986825222792407,406.5233114732416,87.12799680980447,269.00956316431433,26.623684096123874,2
5.5785734123250315,555.2938664581942,72.79164125780564,287.0653526764113,29.629809430872093,2
6.482306003275788,387.16809312779077,89.56102870588818,224.35558307152368,28.20210423590922,2
6.867424993382118,222.65678838577935,6.860917345130696,379.37238347577784,27.267454820516903,0
5.841034951468324,374.4274262019844,114.14812645919474,221.1853994270379,25.475635496488227,2
6.101310075263729,736.0039777160744,197.66928852660772,294.49715173401074,29.031025775891138,1
6.630281026136599,877.2412598489739,116.4017261983737,275.33055770762815,26.9886280919073,1
6.1251368077362764,581.9868769901561,63.41694953476494,227.2367351656719,28.07191589636515,2
6.315335721835883,764.8565666686414,298.9539703073921,312.63544718677286,29.601251835363215,1
7.154840929479809,311.3597248668237,18.1116226714583,354.3733965708219,26.239333734246326,0
6.095861514972936,838.0974196893214,269.047428081,300.1757581893666,29.412106429546753,1
6.350181910232954,522.9465314497703,149.1921801838625,342.63370706096276,31.218109823163157,1
6.1516095606648635,385.4502445739015,110.12198135581951,175.04979611628747,28.007206948267687,2
7.1190976678077975,300.95028505575726,5.908461681539351,347.9673645857838,25.24785129959022,0
6.43458437568618,396.9712212308718,54.860974807463656,253.0549629428453,25.78537274264255,2
7.467216211948646,244.7315958195394,49.94667987061464,308.19513528035213,28.75110744719089,0
5.556526420103283,475.8084619479664,109.39475458885616,246.08137789396216,29.304909282058006,2
5.830853785159351,404.69272562808453,86.24708012699655,150.56914225359873,28.84233769843581,2
6.57355329488277,566.3463199950343,228.15565349725233,343.61431657428216,27.223143174227516,1
6.3336150640178674,851.7490293430467,190.110272385446,286.26759848894994,28.69052212352988,1
6.965216350732364,205.9393075570639,0.8666831206542769,368.5900829879631,25.065664721349165,0
6.944051467998719,567.9226992379281,267.1755363440369,345.20954564319635,27.88559788338436,1
6.642133916618601,703.8929498604134,264.09060942256144,302.2206864117842,29.636920278269663,1
6.05644735149391,580.3392313345923,69.80713623451837,242.7788248441237,28.55256739165945,2
6.174991315006314,613.3337490468218,119.58853865628996,250.838304691916,29.653344006004573,1
6.416844375507324,418.99236663805954,98.87116226623837,178.7252548906061,25.212231117164393,2
7.370929850855303,273.115028305811,49.21283524175226,340.78104025812195,28.349648154327852,0
6.810885727298762,322.38550059476705,43.53190844659673,325.95642886494653,25.822759139434723,0
5.551071439295706,390.70419972970603,75.50762872947249,288.5998283282206,25.001725574749617,2
6.137542527525835,504.40449565304334,56.520193035699194,201.57729432689436,28.243705586105605,2
6.9925663807353935,501.6908917953599,279.82980494598576,252.20718730553847,25.4018111845973,1
6.580685878505349,594.9038411312443,211.4527772529346,270.09553905292205,25.06272396772726,1
6.188005651948509,688.9933074486194,166.4251864839303,252.68204168876602,31.54048126118423,1
6.869545830059786,258.3530453018176,14.076847335919807,384.38978467669915,28.882816665683972,0
7.35926921617769,304.3124320144614,7.5540348328419995,305.8065639869055,25.19060197750197,0
6.124642205606687,776.3431146300792,126.17566256943428,321.1724203375048,28.55526295445151,1
6.452591005540981,475.61073999431153,107.90123768950818,277.53416907493045,25.99111173308118,2
6.596680829603384,372.08547072109513,27.369597973785854,360.2201707076147,25.361562091579813,0
5.984410618702466,538.8198470300897,82.71971143961571,194.37543850790814,26.06214256761672,2
6.8041644882594525,596.6708860137602,217.1128991507523,324.7070246729447,30.352695343870522,1
6.375858241877572,857.100808120178,100.38948608923701,312.5019670963262,27.238204706925227,1
7.143244807372563,250.74118629809058,33.13501691265897,368.06113738146917,27.192043647619617,0
7.230238149239362,303.5956596697282,29.611110090076437,369.43186175201475,26.842667052225217,0
5.520092805179511,350.80859885401975,100.20924992783037,262.44897936526104,25.277001259678794,2
5.783377347142545,387.62526814179665,118.7843935449506,165.93876021738885,25.96677983534836,2
6.61127250698348,664.1186778457005,234.20317231148573,274.84897148193113,29.790675723546485,1
6.882473469017513,885.6787993474255,217.98836903950053,333.2678239360108,25.57033214617561,1
7.022561271061658,333.62246401585094,47.388770738854056,309.0833448425689,25.192045624383976,0
6.625933723728429,285.5564295759088,45.44988364647532,397.00387345636335,27.85705711628004,0
6.513691563557897,813.1290466529347,258.5993339318169,269.19307305792273,26.33300339256455,1
6.827374213178227,624.8338909570358,168.21435159356486,286.0445056884108,29.888861287387293,1
6.744825325691265,731.098887735465,249.0572084844957,309.9347042701418,31.086940472505397,1
6.977721270495489,388.851093283429,10.614477257735183,306.2780220897569,29.63446905092878,0
6.210566143863411,528.1507721687299,102.46624365597748,234.83575334776054,29.99333776101463,2
5.8262791672586784,552.7829485911833,112.14739244159384,169.05885679850275,26.500743720782566,2
7.213771299381578,330.39737836987047,24.937975500243088,345.57877244626144,25.370739051774663,0
6.645647969823646,276.65249307495714,24.31229838792513,364.8430020276098,27.425923927805876,0
6.857320783989851,755.2920227295065,130.73182072418726,257.045416104534,30.722486806050917,1
6.674069760701285,655.6488569529392,163.90823627184426,298.7107347996756,25.419301666937667,1
6.588512955383649,254.87412344916538,2.6553622403511556,331.7465372819532,26.77837547215286,0
5.723471023941836,405.39794325186216,107.65126915784242,270.5115407948447,29.701599593894485,2
6.394529335998664,554.446921394808,50.125349753088095,275.77098375128196,29.93193014935556,2
6.7352411611173375,388.5342857084491,8.379968095570561,361.02921217184894,28.854064237876464,0
7.133730609569991,338.98306592070605,48.691435477110566,366.91436320189644,26.96870926985033,0
6.552617257282829,285.2448538605178,48.65697599917479,304.93656414970457,26.48926010785828,0
6.419694892090741,596.394875655447,117.0591674963347,261.7740109828586,26.749563679394143,2
6.018818517762414,590.9104664746991,192.83223873440545,319.78110442132976,30.688515929112263,1
6.939092413945723,388.3036612535814,9.755403504284116,386.3555823404867,27.270262095458573,0
6.244676386659971,861.1542511036037,253.07781528862225,329.3709859608824,25.62839235105383,1
6.415512698780439,549.4372659075246,157.59453683336451,273.4750405773552,30.26664696695541,1
5.937141892176403,361.7208359425758,107.87434583766611,268.17867094292455,26.183890951479878,2
6.37429783554937,502.3401902139904,87.62671629339367,250.37711022285498,29.996359466984337,2
7.248923138073331,200.99623917326562,43.23674675693256,306.4450480253704,27.73086068417906,0
6.473977706337666,451.8932008962418,119.90493366354985,257.16465595568746,27.325232615569377,2
6.685759435051506,669.6883873789159,295.44162867157763,251.82827480272007,25.558335206163797,1
6.45834192382479,583.0109729666365,81.90598153481263,282.26254069056483,25.621712594448255,2
6.164915634777173,443.0654916065748,67.023079392809,189.69151940890694,27.243599795827777,2
6.850057112161188,635.4184511200546,135.8691297462141,253.69785700723875,29.238587550282354,1
5.831483046222536,558.5496058143993,63.01834518273601,230.5997249633731,26.721093150183652,2
6.539296114182941,616.3792411603393,200.11315512700472,256.8925839689729,25.56720539292928,1
6.32372126333608,809.1828600143727,159.88547059688696,341.3092577809376,30.449239418982188,1
6.4642985679366864,616.033413172281,250.38881407738947,320.1417433123103,28.887641439314464,1
6.6029559669337665,609.027777824238,220.9280095510268,278.5701671442799,28.261309944598445,1
6.792319800201917,775.9539188369013,199.6649104781634,325.217362825294,29.094708887542556,1
6.672859808317586,794.1650838751855,181.90892392421515,286.64783333356286,30.660881709020636,1
6.870022291714373,636.4768617888574,111.64854323028707,280.9738428687233,25.724303081595625,1
6.319061814689638,644.5478682086065,101.65018959429406,301.0525116148119,31.94293807412156,1
7.052028161283613,222.2695126569097,49.8298743453506,383.4356024336377,26.847610373519394,0
6.725540560185577,349.61341159978474,4.332064767743543,367.3883629049667,27.96080250628413,0
7.048901873080791,281.7243460138527,7.264310178521416,328.2518925648191,29.226440367372014,0
7.3425010310155585,358.63276067527295,48.70908775460619,364.3842433509679,26.00907526069452,0
5.546899618487505,563.1287735382823,64.476084870718,208.3233663648245,27.600021538246928,2
6.9750698730005745,625.6557770885316,273.07673197372475,312.05697302409556,27.72640931722154,1
6.874307659183763,264.5489533233663,3.0995294647030547,399.8429366493817,29.04204492925581,0
6.614917385656185,323.9040137445422,7.346547256380936,385.84046391945435,28.6692021390731,0
6.793957593857749,310.49564227371144,32.20993571184506,303.38969971766306,26.957007695382003,0
6.939940218093081,341.74252227919465,28.20147399226637,352.3760971955015,27.419096680892416,0
6.086995801263208,536.0724599345481,105.17177126880392,284.356619895493,27.162621249355418,2
6.057437035526427,510.76974196206083,79.04398066437695,158.1983109259623,26.853271922728155,2
6.42985016924755,488.63429338391086,55.3265639694468,282.4219735757388,29.192029587449,2
6.300661763708875,722.4736227370817,192.5535520105829,274.3403067721049,27.92251414104924,1
6.1233115494288795,511.4947836243528,106.72837516946112,175.3941971331843,25.504762627222103,2
6.611377798494046,755.1897012754044,229.1289523140438,283.3527073172072,30.974121145617108,1
6.262925432987589,491.0776139356732,86.70010865996146,274.93970321049164,25.718946908288043,2
6.494681958026847,800.9347859767834,114.02268436688361,257.7092870828713,28.977389090528135,1
6.8056409007692755,723.4379840003389,171.018572498627,301.61280089621505,30.479422385653955,1
6.435695143370637,468.5681286983091,97.3273505939805,199.89532870171053,25.819380349497628,2
6.747762263954781,329.8212511354724,14.500212963818825,343.55925881786794,27.45080838034984,0
6.833864472714738,200.2346202926023,2.544766153754879,332.1575189472133,26.169274724548014,0
7.221723931892279,357.3332375273021,21.026768552449692,363.8855611392164,28.2920391069566,0
6.831463443647791,753.148641898258,281.81315755799665,270.0837744116026,25.44685145472712,1
5.767970842974693,474.91668134612826,70.4287360723014,294.14188323544533,26.82968437781887,2
6.882299352751129,358.3893957986671,23.023848095374206,309.91109043702187,25.372106937117938,0
7.254474398568772,327.3685884157053,11.962288136920895,381.06835755937124,29.56251586966693,0
6.956307589684545,751.2863132209152,148.8182734147129,268.2600537729923,27.965630141561466,1
6.760491547819758,699.2503827842265,166.1307861973465,264.3725649770139,26.821072957767488,1
6.658279116673822,526.3868055238739,228.07982170111342,324.9630388722586,31.23683011166817,1
5.862639265086311,552.4910969558222,56.773061924884374,262.8657063240628,28.542606981835387,2
6.050610266445133,574.6360973144828,151.96444767952568,305.43060374316514,30.901675268233323,1
7.083924895494803,265.0271184711756,14.192188385569022,348.3390008184269,26.24681489033294,0
5.719457704560298,534.6623443400892,95.14587993643616,245.65668260292625,29.915839186020488,2
6.8437735710633865,744.0428600326471,175.61554217898842,339.7663597582238,31.18805853930919,1
6.970510299466644,253.9409974399143,37.870873557007606,368.03433057851873,28.19115085867049,0
6.244720515738962,771.1376156069182,293.60371080115317,279.13855146309413,28.591581464628536,1
6.362821676850036,765.4613404884242,149.59257980709543,251.15230489058484,27.52736210701893,1
6.237565453251223,636.7040737539968,255.36718793884444,275.99409376690244,25.945218796262317,1
6.097355526407552,882.5851354986827,279.12173072792456,269.1595794993875,26.55379666268936,1
6.1552153469433355,841.735556315399,205.65395201053224,261.9113118943366,25.68866820380635,1
7.499865758537909,265.7336826397572,21.10572643572907,348.21426884590636,28.777426951469284,0
5.559636257082511,567.5201091910004,110.57095708040757,155.21941250583723,28.038800511446084,2
6.918465132233791,338.12395421014116,6.070143036380626,340.20891620869054,27.699574462928375,0
5.722667419301321,539.2336715468066,100.53861747638803,252.15624710317738,29.07312375410062,2
6.896551838214664,247.4662341371705,18.007690815414918,328.81038235418015,26.105243165894347,0
5.819086893019449,556.6314478267319,83.15780045794642,292.32211177550073,26.57835356073398,2
6.596374087419659,501.9286530923538,267.9888778345507,329.3340517444375,27.864906242202498,1
6.322369055144186,374.90594567484203,110.64700220389962,168.1997194506988,29.818351680846455,2
6.220120404495529,393.1240476671263,69.81319190904527,210.62544004182638,25.12294336123177,2
7.481221614764838,320.40410253486954,24.214615469735424,306.7506910499982,27.628501838258316,0
6.767176193929804,839.1992022575919,277.9682773133623,279.66437490190515,31.433603830569623,1
6.444019373735046,652.0896084935403,114.0752385224319,289.97864716066584,26.511964803541467,1
5.905297090592024,419.02667796045745,55.2932332512297,199.56602329608327,29.307943880533124,2
6.29319900515509,392.5886207542521,113.86074213546131,263.9731087600055,26.09307149011834,2
6.3860304286574125,708.8140845603576,220.2068132250611,270.68965901746367,29.526879462331447,1
6.798836616387928,843.8067816820028,195.58865539737712,276.7147533584781,25.108462442815785,1
5.683200602531772,581.9540465198578,71.50803985793377,224.8623684782337,29.021606974279486,2
6.866086407640524,234.5205600080987,6.401894547086667,317.7992966912339,26.961649952332483,0
6.768851998986049,234.91239425202406,14.844976327131803,369.15754615928546,28.806536671685066,0
6.1669349216420315,662.6649162921201,225.810495028932,297.6302779660831,26.25154390928967,1
6.816476963313148,845.8166912828161,119.14274323578972,259.4079855977581,26.234204858612713,1
6.88606400509282,814.9633667863208,186.4802606858309,260.62296534543464,31.395656534457892,1
6.083188304927289,452.6348850687836,118.58744539787652,262.63861426754295,28.788310997707313,2
6.362315690770312,395.37911556027325,106.21603107247006,256.90558412112495,28.29058740194665,2
6.434876126633771,776.2166853581507,173.61842547872283,300.59942876491914,29.290806208145575,1
7.0988599265288865,380.44739381344505,20.189162024197028,314.62484869693367,26.53600488889273,0
6.91816729841088,271.5476835276371,19.341642652512203,381.13670504100133,28.054297058354905,0
6.846884201414663,682.7661203098676,244.37454892638027,278.64163224203264,29.562302364423424,1
6.644125053017416,281.34296715561084,22.72071789892543,372.24391050956365,28.203001877976103,0
5.647199950965807,393.00581466583753,100.51040190847012,241.967986503453,28.164341305503132,2
5.649145274079773,457.8545926244118,72.76385194689729,174.51901368621066,28.317567138609746,2
6.007028442238493,724.1256900354517,208.6228369124791,348.59292508067864,26.384128536458316,1
7.335816659042606,397.95086878055395,30.34520008443156,310.3388709577524,28.64193140760657,0
6.733817762073575,691.0923225511206,246.569285780653,275.48929032622334,30.247951957414326,1
7.033712529011058,254.57967756336456,40.567670802937606,326.3003617976647,25.694760631738383,0
5.632980332052114,350.52120660519256,54.427843508848014,217.81781848213723,28.153486802775603,2
6.4417490291447885,439.08234882318993,112.98392630345666,225.89996988294968,28.74496536848035,2
6.8786148811252,515.2883557609291,144.73457193553992,318.9447195603203,27.324071004913495,1
6.1273968756007475,592.4186947000253,288.99817303221005,337.8449863527943,28.48829551225432,1
6.384379299051905,406.0362103222701,64.57552697797699,255.84173191021486,29.032145272837386,2
6.429957998149598,426.09871528012064,117.60292949650166,282.9091094431027,29.515343525869433,2
7.345805003019041,350.8316633194996,19.247140445537774,351.34690336123816,26.894147874684755,0
6.591357803994633,598.0296755999618,261.9365646914165,334.42273169248307,31.039426441271118,1
6.973040925695664,236.55133924637028,35.222293656434594,327.48251694755635,26.643002493086502,0
6.7364230447749796,322.8211602037929,49.95123632559436,300.67071117658725,27.738276618165308,0
6.211802212334522,812.1273544110302,139.304581936849,253.20024667318836,31.505014147067406,1
5.688305234226457,531.1541094120395,96.54880919288001,255.328928218981,27.763917197867567,2
6.261699137740555,761.5249400367193,138.78838329968767,304.89201891369504,28.275058153406228,1
6.516065944787286,610.8291775554534,148.9542204267675,265.22861658900706,28.470251128040047,1
5.7644451590782655,477.9417148999535,115.42125216913824,214.88348051176126,25.486565282205717,2
6.553972304401625,225.1125429832639,32.630320103816096,310.71070080197467,27.946242127011413,0
6.20542162672446,879.0865195150616,141.75478533212672,327.84338238304014,30.30807261955058,1
6.342533076562832,516.8578706390572,56.85700416497117,186.0075668219731,28.156852140794765,2
6.788985232739186,384.81968928777087,1.5727877233413845,301.8825322330308,25.05364514358386,0
6.23185537013321,357.34224792500095,114.68950954741288,189.6093664689726,29.730398107689602,2
6.782618905884175,333.66705615507624,29.055099494921265,340.7972475632854,27.007905670565332,0
6.321998467387578,373.8077735928879,66.69915815001065,181.06458912616074,29.285624580653764,2
5.713155411634477,472.18149321863336,74.50817036990739,220.97306248328366,25.952115097435815,2
6.664103607484372,224.29798464438892,45.72140597701141,337.72227952660586,27.711672531667627,0
6.244770035202589,366.6932771793413,94.8765758663214,161.0338170985104,28.464193448655315,2
6.268787816628203,872.1196616183233,248.3040503184149,281.7289545205384,31.95296047861354,1
6.4326708751580775,445.17372898003595,59.62284668553447,275.4113435161594,27.997889501647734,2
5.671260792309317,398.7662611545634,99.53281571101354,260.46141175193225,29.93423697693055,2
6.996823463108183,786.4403297757829,117.2791677045895,327.63200415636265,27.242809300540834,1
6.965173424443459,396.3803927013583,14.170869678499386,372.51225669334013,29.454761280628112,0
7.303408418875903,305.3474826181781,39.372368492757445,360.6445460754439,28.933981330101187,0
5.570021086911909,350.5029099622214,109.21271661449556,203.56887030578798,27.18232519242487,2
6.744493296197156,551.8663932158679,263.24949407105845,255.8859070419144,26.908472445930567,1
6.344918601897918,466.6214073065993,103.59468997106438,167.72542005082184,29.83444558495237,2
6.33913023165491,717.5528585575134,285.23814660789014,254.1696390893247,30.509849419857506,1
5.946773669728991,502.5618516583231,111.10120447377162,271.12417217523824,28.816839726740614,2
5.656720881587028,492.92535469879044,104.15785704763863,266.8152908533014,29.59969226841727,2
7.2486392432838676,399.20614498863983,49.562493564501665,369.05898836834876,28.86364309361548,0
6.674835548267384,353.1150994624816,33.62301122409191,353.93884111260013,29.893220635812284,0
6.6536278078388955,598.639660385371,229.12357790137722,338.0200488365022,31.065651930827258,1
6.8591058177904305,335.50965164820343,13.091495446416445,358.5682432050369,27.55966134904189,0
6.946354874090031,350.5252205958575,4.182442589548235,395.564803838117,29.765527229870667,0
6.018425041517209,444.78512130520795,80.8248923992724,254.88578933287428,27.021740370822595,2
6.872488002306713,582.0017243036879,223.2412823240826,272.7224161769683,31.03925947982856,1
7.165461848165941,284.22194914192113,35.79994219621718,352.0447748828975,27.206665885891653,0
7.397966017707105,268.448830467802,29.590594585644475,361.57604977911734,27.583568157554406,0
6.06512237924936,576.6200767892311,113.14916500999803,268.77192834879116,26.15067790253899,2
5.607401956632634,364.1019718865927,74.18827224877721,186.3581324438133,26.649435539267873,2
6.679221784232894,807.1398967813404,160.8909207991021,316.5124917433553,25.630108369398137,1
5.578017960828474,533.6570617160958,62.15532541014812,182.30233989603175,29.38704545902806,2
6.318054832482602,608.5152289354643,128.04071046237667,332.8531084614315,31.693318132532244,1
6.509982270107201,532.9009408016473,128.98325386325283,299.5199356974597,26.378667913964517,1
6.7603913671403815,767.1183684744931,287.675909831283,296.8327932578788,26.458936701441676,1
6.638518780196974,521.7608196016134,156.18106103704392,323.09116230993936,27.794930851934264,1
6.913154477497367,601.9290449715426,298.70402602513434,336.60730353499946,31.942329028850622,1
6.926934247337054,512.5706640273221,218.02968715889315,289.71189859882224,29.819934626685836,1
6.601204625765058,291.26486270215855,15.173478935675083,399.9241941334343,26.459691886785503,0
6.126711253852183,433.73182269562994,92.81564971644706,298.25030791117945,29.733395455905768,2
6.876885264146239,743.4993553949861,225.7127539399055,313.43115475892176,27.40843044275516,1
6.779084884425395,844.4900645766603,237.48531986811895,255.2724329806044,28.488213606956204,1
7.340195064180432,372.9531762630065,26.77690792421485,352.5347639549983,27.65977166181536,0
6.541259180195438,260.5295232431249,1.6375897645288573,324.7611369396813,29.49867647928489,0
5.691184019519102,558.2720687660892,100.94929166530503,194.23182292262427,25.966419638009945,2
6.1693532291045114,360.7694069396449,90.86101703709528,242.76624730921483,29.96563814449749,2
7.384848094958138,318.7103609816496,22.545539505780614,374.4507094910803,26.68722034564971,0
6.2522218939928145,429.79151510840467,73.07092808576354,191.12994140800123,26.05054721284122,2
6.015308276314536,505.3448832522621,60.22142865798768,227.45968064391067,27.563706055982227,2
6.045840144311241,459.0586548995588,116.81890290999517,264.67654451986715,25.084134152080576,2
7.474436182577094,304.15809736943515,14.666829442712636,393.0714831870114,29.20165038678849,0
6.591667969356078,346.01846917067576,7.1125234665760875,325.2431772540965,27.056668819382796,0
6.2258044581778265,498.30632278767973,92.53007433378039,275.8495036112878,28.722721971021553,2
6.995401470064145,247.4249619016798,4.103974272484395,307.50236866247434,26.668117674252873,0
7.007238578118119,263.75581807354456,17.66514768233331,387.1994161592387,28.604605976286322,0
6.180881717699927,749.7628736051626,192.2484658746758,301.47124677595787,26.062195002071213,1
6.283085759099403,547.3586176482943,109.55218150187109,255.11030298033427,29.59851938594556,2
6.777091806255879,859.3618340318797,251.86621179696908,329.7830634398068,28.0016433750379,1
6.668239586502191,723.6151984945147,260.1037314051183,305.6996104612672,31.316990972809645,1
6.751375215966782,234.21001987182325,8.662213228619448,309.41490022922454,26.27644837706866,0
5.6882620366420955,465.3250541581789,78.0340937593106,256.363343378502,25.09633401013753,2
6.10157816250891,862.3254321129745,250.3957700149399,335.1451158756693,31.60234350563724,1
6.939903251240413,397.8577082200783,18.294978132875052,397.0549931751892,26.95802838204161,0
7.348568445924942,388.3775686695575,14.876783053022741,319.89574856300635,28.038401108141603,0
6.243163484258265,576.2002647812683,196.17097200914432,320.23647533009455,30.632938573063555,1
6.792173767851052,263.77241052304055,43.4493683386033,327.3074974193312,28.84743675614985,0
